,,,,,,SR ROUTE PLAN,,,
,,,,,,,,,
,,,,,,,,,
SL No,Region ,Area,Territory,"Distribution 
point/Dealer/ Sub-Distributor",Route,Section,CLUSTER,,
163,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,A, Tejkunipara Mohila College," Tejkunipara Mohila College"",",""" Tejkunipara Mohila College"","
164,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,B, Kalmilata Bazar," Kalmilata Bazar"",",""" Kalmilata Bazar"","
165,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,A, Tejkunipara Sceince College," Tejkunipara Sceince College"",",""" Tejkunipara Sceince College"","
166,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,B, Khelagor Math," Khelagor Math"",",""" Khelagor Math"","
167,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,B, Railway Market," Railway Market"",",""" Railway Market"","
168,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,A,Galif Sarani,"Galif Sarani"",","""Galif Sarani"","
169,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,B,12No Nakhal para,"12No Nakhal para"",","""12No Nakhal para"","
170,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,A, Tezkuni para," Tezkuni para"",",""" Tezkuni para"","
171,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,B, West Nakhal para," West Nakhal para"",",""" West Nakhal para"","
172,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,A, Kathal tala Mour," Kathal tala Mour"",",""" Kathal tala Mour"","
173,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,B, Bonoful goli," Bonoful goli"",",""" Bonoful goli"","
174,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,A, Lucas Mour," Lucas Mour"",",""" Lucas Mour"","
175,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,B, Elen Bari Nakhal para," Elen Bari Nakhal para"",",""" Elen Bari Nakhal para"","
176,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,A, Nakhal para," Nakhal para"",",""" Nakhal para"","
177,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,B, Saw Miller Dhal," Saw Miller Dhal"",",""" Saw Miller Dhal"","
178,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,A, Rangs Road," Rangs Road"",",""" Rangs Road"","
179,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,B, Sia Majar Dhal," Sia Majar Dhal"",",""" Sia Majar Dhal"","
180,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,A,  Saw miler Dhal,"  Saw miler Dhal"",","""  Saw miler Dhal"","
181,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,17,B,Super Market Road.,"Super Market Road."",","""Super Market Road."","
182,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,18,DS,Channel I,"Channel I"",","""Channel I"","
183,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,18,DS, Bottola," Bottola"",",""" Bottola"","
184,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,18,DS, East Nakhalpara," East Nakhalpara"",",""" East Nakhalpara"","
185,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,18,DS, Metropoliton Hospital," Metropoliton Hospital"",",""" Metropoliton Hospital"","
186,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,18,DS, Rasulbag," Rasulbag"",",""" Rasulbag"","
187,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,18,DS, S A Poribohon," S A Poribohon"",",""" S A Poribohon"","
188,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,18,DS, Samity Bazar," Samity Bazar"",",""" Samity Bazar"","
189,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,18,DS, Somity Bazar," Somity Bazar"",",""" Somity Bazar"","
190,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,19,DS,Abbas Garden Mohakhali,"Abbas Garden Mohakhali"",","""Abbas Garden Mohakhali"","
191,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,19,DS, Arjatpara 10 Mohakhali," Arjatpara 10 Mohakhali"",",""" Arjatpara 10 Mohakhali"","
